tick,tick_dt,input_force,output_ang_vel,output_angle,output_position,output_speed
10527.0,0.010268078185617924,0.0682432307679384,-7.611636746585192e-06,2.9829582067529336e-05,0.0011943368974297588,4.766753767031065e-05
10528.0,0.010061710141599178,0.06695466729817783,-4.973261508676715e-05,2.975299598488205e-05,0.0011948165143769612,3.039768253846094e-05
10529.0,0.01028833631426096,0.06758573247684677,-8.789408997904042e-05,2.9241330115081704e-05,0.001195129255958091,1.093185823943819e-05
10530.0,0.00941588543355465,0.06806448255086871,-9.230840273511435e-05,2.8413729433552514e-05,0.0011952321890828493,5.668508877776689e-06
10531.0,0.010580240748822689,0.0681056143763362,-9.362745409893704e-06,2.7437084309475723e-05,0.001195292163271463,3.884442695345727e-05
10532.0,0.009327239356935024,0.0670240055919986,-3.186082754744183e-05,2.73497557419996e-05,0.0011956544745393408,3.0363963936420996e-05
10533.0,0.010057969018816948,0.06739962843033034,1.3225855453900747e-05,2.7029300525613558e-05,0.0011959598743479017,4.4937236434483096e-05
10534.0,0.010253225453197956,0.06667701806672277,-3.930622048976824e-05,2.716490820339381e-05,0.001196420625964308,2.256670014369746e-05
10535.0,0.010262522846460342,0.06739863185012702,-7.165150601452584e-05,2.6761527217609556e-05,0.001196652217240102,4.9898129107367845e-06
10536.0,0.01015017181634903,0.06775984007155422,-7.745723877253591e-05,2.6034252120661952e-05,0.0011967028646984775,1.7966116044914566e-07
10537.0,0.009316406212747097,0.06784281859759031,-6.2918862103859e-05,2.5312629020139264e-05,0.0011967045384948288,4.7862404842745385e-06
10538.0,0.010236874222755432,0.06767417363111372,1.7674576306951475e-05,2.4668536542543164e-05,0.0011967535346366662,3.777155958087742e-05
10539.0,0.010441464371979237,0.06661376465478773,-7.732762541997427e-06,2.4853085001342025e-05,0.001197147925030304,2.7750632449397693e-05
10540.0,0.009257851168513298,0.06698746702050122,-5.2403141708841425e-05,2.4781496236606757e-05,0.0011974048362553527,4.630363832676423e-06
10541.0,0.010217523202300072,0.06746699457223224,4.930852105171666e-05,2.424606592032325e-05,0.0011974521471052482,4.63175492996091e-05
10542.0,0.010188653133809566,0.066097132173856,7.046924652741418e-06,2.4748453337860338e-05,0.00119792406054907,2.9199682409851577e-05
10543.0,0.010424889624118805,0.06666872120401213,-4.7593121552485576e-05,2.4821916749554648e-05,0.001198228464015252,9.793044858989564e-07
10544.0,0.009000743739306927,0.06723779417489906,-3.5283728894615124e-05,2.439354325870704e-05,0.0011982372784839722,5.28064709723704e-06
10545.0,0.010382224805653095,0.06708832174634859,7.823664918766494e-05,2.402721965334143e-05,0.001198292103349255,5.200863474924517e-05
10546.0,0.010222578421235085,0.06553940747184572,5.063328419102891e-05,2.4826999935076993e-05,0.0011988237656965605,4.2475806569314344e-05
10547.0,0.010382167994976044,0.06592938782147686,-1.968889764831903e-05,2.535268319768562e-05,0.0011992647566560852,6.154572830944057e-06
10548.0,0.009387405589222908,0.06661346864693099,-2.2582289590303284e-05,2.516785552985615e-05,0.0011993225321274778,3.6305955176819066e-06
10549.0,0.010470390319824219,0.06663104519884623,7.226755098875576e-05,2.4931410143530374e-05,0.0011993605458796414,4.2350938548768684e-05
10550.0,0.009133370593190193,0.0653164966455938,3.6619091917470356e-05,2.5591456468572948e-05,0.0011997473526963768,2.8120599691923878e-05
10551.0,0.010349705815315247,0.06577756603454596,9.080759046985591e-05,2.5970453297142756e-05,0.0012000383926305384,4.687287706219619e-05
10552.0,0.010443760082125664,0.06485898797191116,6.46208819883161e-05,2.6918825985645853e-05,0.001200527921712935,3.727089434674116e-05
10553.0,0.009312146343290806,0.06518538986460048,-4.400970143599847e-06,2.7520585095553578e-05,0.0012008749937354372,2.3034893922225495e-06
10554.0,0.010158765129745007,0.0658664556081623,9.887998460685675e-05,2.7475876673521728e-05,0.0012008983943431516,4.4673846389947153e-05
10555.0,0.010541388764977455,0.0644163565709854,5.550828124465434e-05,2.8518209032337592e-05,0.0012013693187255749,2.6477721115860063e-05
10556.0,0.010116967372596264,0.06491698286368872,2.3867862024660617e-05,2.9079784502598656e-05,0.0012016371929662048,9.086204429966235e-06
10557.0,0.009256129153072834,0.06515220905937189,4.956058581470631e-05,2.930070851610664e-05,0.00120172129604792,1.736683464345693e-05
10558.0,0.010395484045147896,0.0646865738942768,0.00010663778663781725,2.9815914795211602e-05,0.0012019018327003707,3.983825727994846e-05
10559.0,0.010086506605148315,0.0637966055710223,8.715896524385583e-05,3.0891517534492346e-05,0.0012023036615455625,3.246674542748102e-05
10560.0,0.010122135281562805,0.06398938745595066,5.29622099120933e-05,3.1773752371691684e-05,0.0012026322943349316,1.2288906694835555e-05
10561.0,0.009512181393802166,0.06416318115862904,3.0173435960028478e-05,3.227753851939214e-05,0.0012027491886445443,3.8389111928656026e-07
10562.0,0.010316206142306328,0.06433897617594835,0.00010300450587380139,3.258881390477747e-05,0.0012027531489444672,2.9382125403000187e-05
10563.0,0.009458422660827637,0.0632431556462894,8.332205412858437e-05,3.356307405730159e-05,0.0012030310575052022,2.0758448758608964e-05
10564.0,0.01030470710247755,0.06340135589833723,0.00012747767756022654,3.442168342027343e-05,0.0012032449672395615,3.527637653306674e-05
10565.0,0.010508406907320023,0.06255872885552821,0.0001033350183436223,3.576127072767643e-05,0.0012036156657583867,2.4699607894180647e-05
10566.0,0.00911033432930708,0.06273739824653506,6.645751836060661e-05,3.670268729271191e-05,0.0012038406874441054,4.495465489631635e-06
10567.0,0.010349372401833534,0.06297494633288667,0.00017899371981005993,3.739048089912751e-05,0.0012038872126905772,4.991910597380234e-05
10568.0,0.010350927710533142,0.0612818709945372,0.00014929746669212356,3.924323195352087e-05,0.0012044039217478865,3.798820316706263e-05
10569.0,0.009363071992993355,0.061519928206609176,7.675678182384588e-05,4.064111488253075e-05,0.0012047596080290242,3.806552521289918e-07
10570.0,0.010468722321093082,0.06211340342509924,0.00017776064415138979,4.144466031770531e-05,0.0012047635930031587,4.087661226257569e-05
10571.0,0.010307485237717628,0.06055970245660783,0.000156679659039246,4.327692553314294e-05,0.0012051849280806232,3.181071345571615e-05
10572.0,0.00933109037578106,0.06064894053794091,0.00010843496827659775,4.473891759168471e-05,0.0012054817567227966,4.984284815715776e-06
10573.0,0.010019376873970032,0.06091824865437134,0.00019743197441421243,4.5825368405164925e-05,0.0012055316961508125,4.017234137456971e-05
10574.0,0.010191930457949638,0.05948915901185231,0.0001542511760232526,4.783758135857027e-05,0.0012059411298604352,2.014521488312041e-05
10575.0,0.010160967707633972,0.05979942325678869,0.00012927791244148274,4.94049225770071e-05,0.0012061458247383259,4.339486322442124e-06
10576.0,0.01020048651844263,0.05977613398469744,0.00012876479495375895,5.0723620179998856e-05,0.0012061900896100548,1.0076589098558434e-07
10577.0,0.010046228766441345,0.05948363977570943,0.00013685797236147023,5.201722076716823e-05,0.0012061911019272476,-2.6728598894739826e-08
10578.0,0.009319165721535683,0.05909128884649731,0.0001575913234081185,5.329262289191812e-05,0.001206190852839005,5.44343181947724e-06
10579.0,0.010374687612056732,0.05853767240818282,0.00023142615703919406,5.4927583642647955e-05,0.0012062473267436696,3.3312557124391016e-05
10580.0,0.010148375295102596,0.05721798870450511,0.00022390146738444913,5.727618313738504e-05,0.0012065853950754075,2.8876319244250023e-05
10581.0,0.00942910835146904,0.05701628189673744,0.00018931248871298622,5.9387374333405926e-05,0.0012068576730183533,7.2328550682224206e-06
10582.0,0.010217892937362194,0.05699944058086019,0.00025784248354546147,6.13217490747808e-05,0.001206931577557072,3.2422361069808434e-05
10583.0,0.010456074960529804,0.05570185352809119,0.00023965630600912045,6.401776941074132e-05,0.0012072705881948152,2.2115967707543873e-05
10584.0,0.009250924922525883,0.05555517342132385,0.0002143028381687517,6.623481190484158e-05,0.0012074751813516667,5.275240547707747e-06
10585.0,0.010052414610981941,0.05542838544020682,0.0003116839039294347,6.838907288642404e-05,0.001207528210256825,4.1984157126694797e-05
10586.0,0.010736849159002304,0.05368513437108928,0.00027803140533282544,7.173557594820334e-05,0.0012079789878189622,2.4516878803658198e-05
10587.0,0.009475532919168472,0.05365635393490806,0.00026888908418996253,7.43700716819972e-05,0.0012082112983111415,1.4716501238920552e-05
10588.0,0.010173912160098553,0.05326715822606075,0.00034722407947243203,7.710572560535523e-05,0.0012083610227020501,4.1612741845301945e-05
10589.0,0.010317503474652767,0.05165673952567247,0.0003052946334233926,8.068821125179516e-05,0.001208790362310629,1.9671176960829354e-05
10590.0,0.009929451160132885,0.051676410637988036,0.00028474412361667394,8.371961940382341e-05,0.0012089856863015237,3.442324630991329e-06
10591.0,0.00930560939013958,0.0513355989866809,0.0003243956215737705,8.63693369943378e-05,0.0012090177192299338,1.4602562627313648e-05
10592.0,0.010531185194849968,0.05027907138740663,0.00037432260009338813,8.978560736152965e-05,0.0012091715015212815,2.9567628316113476e-05
10593.0,0.01038650143891573,0.048978870305476575,0.000389041629376816,9.36735095860183e-05,0.001209478605735332,3.233921269807827e-05
10594.0,0.009080778807401657,0.04820972467030661,0.00034028683056662457,9.720631056926031e-05,0.0012097722709726489,2.00031858451741e-06
10595.0,0.010750219225883484,0.04812091439976082,0.0004553218997041769,0.00010086446859753259,0.001209793774835954,4.4166564363064586e-05
10596.0,0.009278794750571251,0.045883923320861275,0.00044690123907913896,0.00010508930705032784,0.001210203587321517,3.7327016727900325e-05
10597.0,0.010051988065242767,0.0454028328959431,0.00047794882027645105,0.00010958155297189356,0.001210578798048177,3.9432115119377706e-05
10598.0,0.010121356695890427,0.04406874077175292,0.0004487557895916642,0.00011441904346429155,0.0012109779045505736,2.0828263942044657e-05
10599.0,0.01033624354749918,0.043689899892631084,0.0004286808217834475,0.00011905749259886129,0.0012111931905593501,1.7505790964542174e-06
10600.0,0.009914674796164036,0.043042754186627105,0.0004555606602757493,0.00012330772353819652,0.0012112105469817966,5.184947923478713e-06
10601.0,0.010201485827565193,0.0418857313986475,0.0005037246947804617,0.0001279551191575958,0.0012112634411545545,1.6360014842785078e-05
10602.0,0.010209188796579838,0.040347557223969974,0.0004973833285743273,0.0001330977396681091,0.0012114304636347993,4.6672156087926e-06
10603.0,0.009184222668409348,0.039507632946044015,0.0005081181587281287,0.00013766581890929032,0.001211473328382192,5.6282074964598345e-08
10604.0,0.010306984186172485,0.03849059204548699,0.0006078570719313614,0.0001429029847360082,0.0012114739084806486,3.284217806693764e-05
10605.0,0.010392039082944393,0.036168476132827705,0.0006129508338253485,0.00014921985918436306,0.0012118152056786891,2.6881188710239488e-05
10606.0,0.010154690593481064,0.035075813154986216,0.0005863743998241772,0.0001554441852508757,0.0012120881758328267,2.025204723626606e-06
10607.0,0.009339498355984688,0.03422297946833758,0.0006180011277713831,0.0001609206279940251,0.0012121070902290135,4.945364084557914e-06
10608.0,0.010349965654313564,0.03276455855293928,0.0007013731338449998,0.00016731691844078597,0.0012121582745774368,2.896513280710275e-05
10609.0,0.009463292546570301,0.030464467181980846,0.0007036833613929579,0.000173954217590666,0.0012124323801028407,2.0516729641612098e-05
10610.0,0.010554980486631393,0.029320471901825667,0.0007491697555513793,0.00018138158173893588,0.0012126489337838575,2.4818845838640406e-05
10611.0,0.009527347050607204,0.02729071810391481,0.0007632566042000989,0.00018851918199989243,0.0012128853915415578,2.0416347180914733e-05
10612.0,0.00991636049002409,0.02589070147031899,0.0008087260018743356,0.00019608790963353224,0.0012130878474000933,2.4531164090589985e-05
10613.0,0.010251077823340893,0.023837089539366814,0.0007994072977661738,0.00020437822281650539,0.001213339318272283,6.60059916578613e-06
10614.0,0.01006869226694107,0.022489162320394187,0.000836839561016082,0.00021242720889365992,0.0012134057776740606,8.014301160101224e-06
10615.0,0.010515240952372551,0.020505791627433104,0.0008590894871168116,0.0002212267785162217,0.001213490049981824,6.679652740270308e-07
10616.0,0.00940657127648592,0.0185568822025557,0.0009019394704837537,0.00022930786500966572,0.0012134963332447843,4.597292352542994e-06
10617.0,0.010357428342103958,0.01650045888618727,0.0009821051646331017,0.00023864963844411638,0.0012135439493708934,2.1659780094852366e-05
10618.0,0.010207578539848328,0.013691835760441844,0.0010042641056243078,0.00024867455404649943,0.0012137650432773675,1.4930126868844819e-05
10619.0,0.009350684471428394,0.011630543437797215,0.0010128758782493373,0.00025806511082417354,0.0012139046501828364,4.3138414261944883e-07
10620.0,0.01045848149806261,0.009750686956809175,0.0010940747405415363,0.00026865825445667813,0.0012139091618059105,1.6038089282618806e-05
10621.0,0.009443960152566433,0.006708592566687752,0.001126498942242794,0.00027899065271028183,0.0012140606248820188,1.2841328928726473e-05
10622.0,0.010256411507725716,0.004437490600834183,0.0011733525664355988,0.00029054448942494166,0.001214192330835818,1.1207376643985431e-05
10623.0,0.010000304318964481,0.0016590804618946617,0.001209490568992191,0.00030227837216273564,0.001214304408012875,6.281302347522283e-06
10624.0,0.009565013460814953,-0.000950647531533004,0.0012465117887988692,0.0003138471657358747,0.0012143644887543806,8.05009150588368e-07
10625.0,0.010058248415589333,-0.0035893238131545144,0.001285790402628095,0.00032638489096057434,0.001214372585736394,-5.594820801731835e-06
10626.0,0.010125060565769672,-0.006444687545031684,0.0013372442755213137,0.0003394035966620692,0.001214315937836922,-6.7636097526040596e-06
10627.0,0.01037935446947813,-0.009523936517165127,0.001403585290952739,0.0003532833290099854,0.0012142457359338064,-3.6094231560323823e-06
10628.0,0.010321001522243023,-0.01298065298511468,0.0014514623635378389,0.00036776973493450653,0.0012142084830719184,-9.335086352418303e-06
10629.0,0.009735398925840855,-0.016294250309675407,0.0015331663352531738,0.0003819003000693912,0.0012141176022822705,7.162295643668458e-08
10630.0,0.009938101284205914,-0.02000038286643767,0.0015761808606349298,0.00039713706239467205,0.0012141183140784659,-9.76203900309912e-06
10631.0,0.010278984904289246,-0.023408728656980182,0.0016572938620417633,0.0004133386016675681,0.0012140179702269179,-3.308932714652586e-06
10632.0,0.010038396343588829,-0.02745076401286048,0.001701406816097205,0.00042997517431254034,0.001213984753848854,-1.4284379439170121e-05
10633.0,0.00943253468722105,-0.03110015770470461,0.001802140815269449,0.00044602375312245154,0.0012138500159443086,-1.2346380906838697e-07
10634.0,0.010237930342555046,-0.035415165395800675,0.0018404852464335144,0.0004644739452566555,0.0012138487519304316,-1.8384684784815362e-05
10635.0,0.010340687818825245,-0.03937458248475498,0.0018933868936426843,0.00048350582862517814,0.0012136586416444243,-2.8483907868854257e-05
10636.0,0.009984859265387058,-0.04353973173725708,0.002027920414082539,0.0005024110302931287,0.0012133742338330256,-5.332570554891912e-06
10637.0,0.010033266618847847,-0.04885530703882668,0.0021097779112789626,0.0005227576964894231,0.0012133207307308846,-7.190482607545341e-06
