tick,tick_dt,input_force,output_ang_vel,output_speed,output_position,output_angle
28057.0,0.009397336281836033,0.06774108253487728,-9.858246830862433e-05,7.433192580061059e-06,0.0012017185303644447,3.88411649950448e-05
28058.0,0.010166625492274761,0.06748779338206434,-3.69752754953286e-05,3.130912919699542e-05,0.001201794100849618,3.783891395964697e-05
28059.0,0.01029432937502861,0.06669129744437939,-5.479735198440355e-05,2.3292801788989717e-05,0.0012021164073380173,3.745827829496563e-05
28060.0,0.009357391856610775,0.06698073109331801,-9.126576501904876e-05,3.160823686278223e-06,0.0012023343672117953,3.694551799974294e-05
28061.0,0.010001961141824722,0.06738097704033248,-2.7167383199289838e-06,3.851240820060466e-05,0.0012023659816474816,3.603268136444351e-05
28062.0,0.01009318232536316,0.06620668443473239,-4.45558090260735e-05,1.994667187828321e-05,0.0012027546944052391,3.6005260829250164e-05
28063.0,0.009976905770599842,0.06677157389910013,-7.535604065840807e-05,2.4587357839822734e-06,0.001202953700471006,3.5560731721064184e-05
28064.0,0.010117701254785061,0.06709424846873249,-6.270195577562482e-05,5.217687271651212e-06,0.0012029785772251327,3.4798301813938975e-05
28065.0,0.01017177477478981,0.0669194032498039,-6.126168936443889e-05,3.8118324562915696e-06,0.0012030316503649052,3.416051164185049e-05
28066.0,0.0101086450740695,0.06690535794532755,-6.0659301692026575e-05,1.4842340486353166e-06,0.0012030701828262876,3.354123896742747e-05
28067.0,0.010195959359407425,0.06687915373744589,-5.210605431209704e-05,2.689462395525243e-06,0.0012030853160163273,3.292275919260554e-05
28068.0,0.00997799914330244,0.06674919143852777,-4.859985698520769e-05,2.1757825216338966e-06,0.0012031121514698058,3.2402845027318565e-05
28069.0,0.010214588604867458,0.06669214904454493,-2.4876604094921964e-05,9.910867303240761e-06,0.001203134376193158,3.190641748195928e-05
28070.0,0.009193744510412216,0.06634526784437382,-3.0989993098153704e-05,5.848011899304493e-06,0.0012032254941750206,3.167770833962389e-05
28071.0,0.010175775736570358,0.06640747854969432,5.683740289204375e-05,4.0915748684352494e-05,0.0012032850022326127,3.136236111977922e-05
28072.0,0.009960535913705826,0.06517459635022718,2.8754297952093766e-05,2.9543945986539385e-05,0.0012036925450168193,3.1928492112527184e-05
28073.0,0.010405495762825012,0.06553239659399064,-7.036075233265584e-06,8.826281884404539e-06,0.0012039999644215995,3.22276948380307e-05
28074.0,0.009922907687723637,0.06580067720626953,1.8940615688712265e-06,1.1631176669484183e-05,0.0012040875468019643,3.215787651300713e-05
28075.0,0.010090479627251625,0.0656569033932748,3.206366206896189e-05,2.119715815284136e-05,0.0012042049109531887,3.217698850268059e-05
28076.0,0.010098367929458618,0.06513397146660817,-2.264777589451647e-06,4.603378966645473e-06,0.001204418967655275,3.250077915941879e-05
28077.0,0.009282245300710201,0.06550107943853348,-6.641776187085995e-06,1.8048482899620607e-07,0.0012044616973480556,3.247975693828195e-05
28078.0,0.010046867653727531,0.06547254370427719,7.945285748455545e-05,3.5007124988824126e-05,0.001204463510655246,3.2413027891944616e-05
28079.0,0.010297014378011227,0.06424835042320053,5.2759361320347375e-05,2.3476260378525727e-05,0.0012048239795245887,3.323115510783716e-05
28080.0,0.010225904174149036,0.06452755916551386,2.2789420087578894e-05,6.458550657444956e-06,0.0012050640455135869,3.3770667280988335e-05
28081.0,0.010238219052553177,0.0647289537563292,2.1233924268432038e-05,2.7234193886937594e-06,0.0012051301695699798,3.4003990355925624e-05
28082.0,0.01001342386007309,0.06461479686055677,2.0319781407711502e-05,-4.75450337377953e-08,0.0012051574403226675,3.421661463983813e-05
28083.0,0.00930555909872055,0.06451722445603504,4.6835540823798995e-05,9.14965497240323e-06,0.0012051569978895461,3.440570156660067e-05
28084.0,0.010042460635304451,0.06405988282569075,0.00010534468840931019,3.193743726810028e-05,0.001205248882939433,3.4876045641656866e-05
28085.0,0.01016897801309824,0.06314012200183418,8.294128469362466e-05,2.194482832892534e-05,0.001205573654036807,3.5947293461887826e-05
28086.0,0.010129570960998535,0.06331873788985266,5.016558361358277e-05,3.3728028175311325e-06,0.0012057959457325918,3.678745309078828e-05
28087.0,0.010158904828131199,0.06350844071838374,5.187252906330871e-05,1.1406322091484383e-06,0.0012058302097154193,3.729708048036633e-05
28088.0,0.010156774893403053,0.06331965802165235,5.544644138649927e-05,1.4903169379818483e-08,0.0012058417948600038,3.7823938081213864e-05
28089.0,0.009398669935762882,0.06311354016977837,6.122348306598613e-05,1.5563083929504656e-09,0.0012058419349299737,3.834506088291819e-05
28090.0,0.01009775698184967,0.06288392938387108,0.00014365915912691038,3.27932459093856e-05,0.0012058419506451978,3.896328073650091e-05
28091.0,0.01031481008976698,0.061610716554611256,0.00011781436217733488,2.0849879261972455e-05,0.0012061802067489802,4.044509768055061e-05
28092.0,0.010002941824495792,0.061770455635610955,9.246796134679374e-05,5.497918575867307e-06,0.0012063887668782856,4.162358789150057e-05
28093.0,0.009400484152138233,0.06182072824442906,0.00011606260217050152,1.233391811414612e-05,0.0012064404499747276,4.2492831496721634e-05
28094.0,0.010334068909287453,0.06128482889096556,0.00016149173792745757,2.8778098667338386e-05,0.0012065679095344408,4.369223042534281e-05
28095.0,0.01025110762566328,0.06042976553684876,0.000157713288835648,2.6593669643028878e-05,0.0012068629169211416,4.5347699611492583e-05
28096.0,0.010160812176764011,0.06028080393669925,0.00011515613409917471,2.277581317838353e-06,0.0012071331302034754,4.695019471713134e-05
28097.0,0.009230819530785084,0.06045812949470292,0.0001257016772709688,3.7429863815630864e-06,0.0012071541541455871,4.80131802088637e-05
28098.0,0.010133720003068447,0.060080935932753175,0.00021291036516784783,3.78822950645153e-05,0.0012071920845215531,4.928700581024378e-05
28099.0,0.01050710491836071,0.058642754479272384,0.00019159585337830202,2.7691103668878633e-05,0.0012075901177703442,5.152407735526885e-05
28100.0,0.009345076978206635,0.05864866387364009,0.0001593935546660832,8.423750675637947e-06,0.0012078488932657414,5.3314555353794274e-05
28101.0,0.010488549247384071,0.058686022169583546,0.000247758803972889,4.169217178619544e-05,0.0012079372461895506,5.498636250162509e-05
28102.0,0.009945590980350971,0.05713849759471065,0.00022824802474961044,3.254278057162681e-05,0.0012083518994772187,5.74504702277204e-05
28103.0,0.010147441178560257,0.057103951613655925,0.00021838935390863464,2.080824260815875e-05,0.001208682125428856,5.976660363298964e-05
28104.0,0.010166515596210957,0.05670876332881398,0.00018945911701308374,4.426127799537578e-06,0.0012088936727518618,6.19868624055482e-05
28105.0,0.009304022416472435,0.056702241642191106,0.00019062681012785803,4.0720298750889107e-07,0.001208934853544127,6.3749594277243e-05
28106.0,0.010219180956482887,0.05631621478822632,0.00028042103058450085,3.441300084557063e-05,0.0012089390148251422,6.56976441450967e-05
28107.0,0.010089423507452011,0.05471644273173857,0.0002657783443592072,2.5886337653980204e-05,0.0012092862221648355,6.852693068305988e-05
28108.0,0.00985633209347725,0.05451627543290148,0.00023074206996301862,3.3250350556529897e-06,0.001209541366505437,7.114653030831878e-05
28109.0,0.01025177352130413,0.054417892962186284,0.0002612248091283789,1.1220435247565061e-05,0.001209575454011778,7.351204575141657e-05
28110.0,0.010356033220887184,0.05354248417257356,0.00026765991723795796,9.474001949001308e-06,0.0012096916532119547,7.621729855286997e-05
28111.0,0.009231948293745518,0.05297880919147052,0.0002647205407304548,2.4590418615865388e-06,0.0012097791167080827,7.868832106911901e-05
28112.0,0.009910794906318188,0.052521907642552226,0.0003606675351082294,3.799846776622322e-05,0.001209803487767639,8.13119120557882e-05
28113.0,0.0104055879637599,0.050720554448979854,0.0003290324440695754,2.021560862865053e-05,0.0012101988841664686,8.506486981802934e-05
28114.0,0.010026072151958942,0.05057053900049267,0.0003263119628465358,1.2074055539177668e-05,0.0012104015673171753,8.83637728426063e-05
28115.0,0.010152257047593594,0.049974963357131745,0.0003495076471593587,1.4392287511416717e-05,0.001210524146232616,9.167657576712915e-05
28116.0,0.009913369081914425,0.04900136591076405,0.00033298381774100373,8.119616260013306e-07,0.0012106668222906496,9.514137407037139e-05
28117.0,0.010094552300870419,0.04858549360569344,0.00036651922988205463,8.278126031350196e-06,0.0012106750186797496,9.850269663390146e-05
28118.0,0.009892924688756466,0.04748658265738868,0.00036840908938019085,2.308353600110338e-06,0.0012107569135571417,0.00010212864377210565
28119.0,0.010392846539616585,0.04679045136987517,0.000396573395470781,6.572505982623408e-06,0.0012107809039218669,0.00010595746290183386
28120.0,0.009263448417186737,0.045676610750774796,0.00041775988373043944,9.619498751220234e-06,0.0012108417879920085,0.00010963110009440604
28121.0,0.010419272817671299,0.044741331390211886,0.0004993166035680189,3.558966515940056e-05,0.0012109420161738667,0.00011398385429527213
28122.0,0.010107237845659256,0.04280952011713168,0.0004992291619009605,3.01875701841273e-05,0.0012113017293844802,0.00011903056596782086
28123.0,0.010248552076518536,0.04203881292240496,0.0004777636703262887,9.079008000024334e-06,0.0012116111082695758,0.00012414694203167955
28124.0,0.009099875576794147,0.04130711129496746,0.00047522093277692476,-8.709396260864176e-08,0.0012116937261127368,0.00012849453198676128
28125.0,0.010175089351832867,0.04053808065171381,0.0005770965125909293,3.440858668208189e-05,0.0012116928399238853,0.00013332994743962785
28126.0,0.010317939333617687,0.03826355404415929,0.0005787520254958181,2.787813253249461e-05,0.0012120478656338265,0.00013928439424618338
28127.0,0.010336754843592644,0.037293607833585936,0.000552126880841585,3.544745899942331e-06,0.001212336035055312,0.00014526681204896633
28128.0,0.00915802363306284,0.03649066678113111,0.0005672962101201608,1.882534968730964e-07,0.0012123684979220368,0.00015032320307216285
28129.0,0.01044288370758295,0.035332141700687276,0.0006688856274880112,3.271188581546843e-05,0.0012123704638314122,0.00015624741142220022
28130.0,0.010085572488605976,0.03286556292457812,0.0006800873526567779,2.8923200149175537e-05,0.001212700381927043,0.00016299350590481725
28131.0,0.01030227355659008,0.03162314313822373,0.0006695703606619339,9.345793102749696e-06,0.0012129983566471119,0.00016999995185426454
28132.0,0.009133800864219666,0.03040507425902641,0.0006735054434973906,-8.435826097467254e-08,0.0012130837192602306,0.0001761156741931344
28133.0,0.010364235378801823,0.02922940540624464,0.0007713666392462596,2.897741709817638e-05,0.0012130828449513577,0.00018309604313844567
28134.0,0.0099809430539608,0.02662004728154967,0.0007880017952478482,2.534786409943868e-05,0.0012133720669012654,0.0001907950096384877
28135.0,0.010217422619462013,0.025110711041280227,0.0007900234822447484,9.563201444232158e-06,0.00121363105674127,0.00019884635700542975
28136.0,0.009966368786990643,0.023540747894807423,0.0008006597926878853,-9.062531192213136e-08,0.0012137263671336475,0.00020672002237986345
28137.0,0.010304977186024189,0.021955052345226666,0.0008477023663192773,4.739838219951155e-06,0.0012137254332418757,0.00021497080327727896
28138.0,0.009928831830620766,0.01978929262628384,0.0008773073417428012,2.3579376145903313e-06,0.001213772494298466,0.00022338749751488234
28139.0,0.009247448295354843,0.01785044792220123,0.0009226257772387061,6.755495423900359e-06,0.0012137942992046407,0.0002315003517967841
28140.0,0.01022832840681076,0.01573660273719984,0.0009886893435502096,1.8237916259010845e-05,0.001213863396630387,0.00024093727124297062
28141.0,0.010509011335670948,0.013124279934612876,0.0010222864299216817,1.5870387869495157e-05,0.001214055059099092,0.00025132741876179686
28142.0,0.009955182671546936,0.010844712058739273,0.0010441115684140022,6.250972616067991e-06,0.001214213051709401,0.0002615044669143108
28143.0,0.010227588936686516,0.008666710826157935,0.0010965169844475262,8.898841722681205e-06,0.0012142769840877727,0.00027218321084008823
28144.0,0.009238133206963539,0.005982451914047511,0.0011168554733603654,-3.1967129672766795e-07,0.0012143591927729945,0.00028231298080611244
28145.0,0.010392828844487667,0.0038633057017849887,0.001189900760811711,9.99885098356467e-06,0.0012143558704839211,0.000293920268584776
28146.0,0.010153810493648052,0.0007451495974023989,0.0012335256482227741,7.769294176920287e-06,0.0012144573969219625,0.0003060022954163057
28147.0,0.01002475805580616,-0.0020256315297199,0.0012703510557136525,7.595138968675147e-07,0.0012145352822163504,0.0003183680915953705
28148.0,0.009927516803145409,-0.0048076443093752474,0.0013185653489430679,-1.4200913356576345e-06,0.0012145428223033238,0.00033097952304686127
28149.0,0.010504254139959812,-0.007777716852059441,0.001372919955021335,-3.3332689043044514e-06,0.0012145279053030322,0.00034483006857230405
28150.0,0.009243504144251347,-0.011064174330460898,0.0014132143990274923,-8.577803199269572e-06,0.0012144970942181013,0.0003575206598662691
28151.0,0.010448328219354153,-0.013927449293092253,0.0014547870735558263,-1.9602605182698374e-05,0.0012144074705148743,0.00037228638775162567
28152.0,0.010015294887125492,-0.01728654986739723,0.0015036714018582115,-2.3612073057589695e-05,0.0012142111446434135,0.0003868565092912656
28153.0,0.009411242790520191,-0.020586183109187667,0.001612572942111866,-3.0764495899784587e-06,0.0012139889256910811,0.0004010079259313151
28154.0,0.010303069837391376,-0.024686976804122095,0.001650915862950565,-1.7898244058287357e-05,0.0012139572288161044,0.00041762237757178133
28155.0,0.010139571502804756,-0.02830588662632756,0.00170190818839185,-2.4725095952965183e-05,0.0012137757482907007,0.0004343619570092832
28156.0,0.009899850003421307,-0.03202495817195188,0.0018321177648521437,3.924999972651814e-07,0.0012135309735494461,0.000451210592793957
28157.0,0.010138699784874916,-0.03689799255449335,0.001893589384317723,-6.87789943591578e-06,0.001213534952989084,0.00046978588478232896
28158.0,0.009106134995818138,-0.04114366326810299,0.001964801363334387,-6.255558887328368e-06,0.0012134723219083328,0.0004870291653425743
28159.0,0.010534567758440971,-0.04523145325002722,0.002008826259775752,-2.716431906313297e-05,0.0012134064222993673,0.0005077274984364976
28160.0,0.009972461499273777,-0.04972154264292567,0.002047261447617351,-4.4455383648166784e-05,0.0012131355271733564,0.0005277604409708415
28161.0,0.010277495719492435,-0.05385148104840039,0.0022161176141193228,-1.2021365181618769e-05,0.0012126786371582038,0.0005488011617354107
28162.0,0.010231069289147854,-0.06008803669826758,0.0023037031995264737,-1.3643298662485403e-05,0.0012125556457380806,0.0005714744145983665
28163.0,0.00940054003149271,-0.06537853587039609,0.002423471129337165,-8.40253052833647e-07,0.0012124273913628422,0.0005931304687461929
28164.0,0.010178755968809128,-0.07095840476699868,0.0024670764965809794,-3.129272420384751e-05,0.0012124188386320653,0.0006177983899691702
28165.0,0.010124571621418,-0.07624937617978762,0.0023696968960986295,-0.00016061080095420042,0.0012121020132046343,0.0006427764826543213
28166.0,0.010140052996575832,-0.08109314515909512,0.00210483503695812,-0.0003865453994537907,0.001210473411171136,0.0006668053347665826
28167.0,0.010134145617485046,-0.08454884368357113,0.0017327710425164035,-0.0006812572801838629,0.0012065561038053024,0.0006881360395319008
28168.0,0.009144505485892296,-0.08720279675496838,0.0013208766954554466,-0.0009949045072594235,0.0012003263428693569,0.0007039813738359873
28169.0,0.010476050898432732,-0.08887162779416358,0.0007942198892096687,-0.0013884097936116046,0.001189903672612227,0.0007178189453281322
28170.0,0.010014627128839493,-0.09011235521278828,0.00025490056454909423,-0.0017890971798286772,0.0011759992662271777,0.0007257727613768752
28171.0,0.010280272923409939,-0.09074901491901768,-0.0003232571145745176,-0.0022131971761479735,0.001157606858932036,0.0007283932087487712
28172.0,0.009138394147157669,-0.09073442204958351,-0.0008354921265060305,-0.0025900947475380807,0.0011373817908110196,0.0007254391578249164
28173.0,0.010338940657675266,-0.0903636087522979,-0.0014061996761748298,-0.0030091641945174537,0.001110602954918467,0.0007168010543090156
28174.0,0.010163238272070885,-0.08952954545927169,-0.00193957835981596,-0.003404920350931073,0.001080020102209802,0.0007025095119419419
28175.0,0.010044071823358536,-0.08848038303282157,-0.0024398510172914958,-0.0037757145466677795,0.0010458208376522352,0.0006830282475889185
28176.0,0.010329125449061394,-0.08707821596409006,-0.0029115528173708246,-0.004129267988458631,0.0010068210084398577,0.0006578267203542946
28177.0,0.00942385382950306,-0.08547655726391669,-0.0032980811797987558,-0.004422815624673719,0.0009679073904937775,0.0006303886721865141
28178.0,0.010197329334914684,-0.08389788207394715,-0.0036726386299136583,-0.00470971003720917,0.0009228064829813731,0.0005967570522228222
28179.0,0.01023214403539896,-0.0820459701152298,-0.003992831640157164,-0.004961451184980189,0.0008746160515156847,0.0005591780847715753
28180.0,0.010118330828845501,-0.08020461561418776,-0.004259696597828179,-0.00517483435123729,0.0008244144470348876,0.0005187772932925834
28181.0,0.009501205757260323,-0.07829915326797308,-0.004459233410543012,-0.005340686910930961,0.0007752472811040434,0.00047830503945311606
28182.0,0.010161792859435081,-0.07655394257245823,-0.004625299209351766,-0.005484554079926679,0.0007209763269880667,0.00043299123322330577
28183.0,0.009504076093435287,-0.0747007986670506,-0.004730983201416397,-0.0055857318559091,0.0006688507076738826,0.0003890320375827205
28184.0,0.010422068648040295,-0.07308736235070579,-0.0048055478685641115,-0.005665136300929622,0.0006106358268220524,0.00033972540588483337
28185.0,0.01029573567211628,-0.07130214518399544,-0.004828278606822133,-0.005709054790595636,0.0005523090809211704,0.0002902487552703955
28186.0,0.009999535046517849,-0.06971889397510059,-0.004811456885306336,-0.0057220039103721065,0.0004952211874601187,0.0002419682141271252
28187.0,0.010159089230000973,-0.0682298606978039,-0.004755353697309589,-0.005707002831203071,0.00043709083916023404,0.00019308819430299557
28188.0,0.009099246002733707,-0.06685473281336529,-0.004672542358712815,-0.005670207891121798,0.0003851614164608195,0.00014981806118116633
28189.0,0.01058493833988905,-0.06577254994107087,-0.004551941069231869,-0.005606583121929974,0.00032514261555894295,0.00010035948842367144
28190.0,0.009377854876220226,-0.06454371031329562,-0.004413388513572089,-0.005528934194151147,0.0002725648926900179,5.767204567130825e-05
28191.0,0.01038955058902502,-0.06370214423384837,-0.004246303953157874,-0.005427199407673587,0.0002151217511764943,1.1818922440529086e-05
28192.0,0.009803184308111668,-0.06271836030119839,-0.004062692481995011,-0.005313714757801793,0.00016191791510619566,-2.9808377840540726e-05
28193.0,0.010217237286269665,-0.0620450989505453,-0.0038613191014548126,-0.005183282483588763,0.00010762643055418179,-7.13178709502276e-05
28194.0,0.009920036420226097,-0.061348619319037415,-0.0036498009153801006,-0.005044428515366861,5.620807954066128e-05,-0.00010962229706677404
28195.0,0.010016719810664654,-0.06085580415133807,-0.0034295875163117915,-0.004895765804264739,5.679452497304354e-06,-0.00014618133020084388
28196.0,0.01023312658071518,-0.060415221138060304,-0.0031970758641554154,-0.0047363333375707965,-4.4419538687273576e-05,-0.00018127673337490303
28197.0,0.010383088141679764,-0.06008944187222852,-0.002958040740573014,-0.004569153999754205,-9.359730519964746e-05,-0.0002144722538680657
28198.0,0.00893509853631258,-0.05984420051786109,-0.0027506191350114137,-0.004421833237083852,-0.00013442314641503802,-0.00024090263935951263
28199.0,0.010220181196928024,-0.05972519357960923,-0.0025171019788926834,-0.0042519662565808644,-0.00017961508332063378,-0.0002690144653230667
28200.0,0.010035071521997452,-0.05959642474726062,-0.0022855057601255525,-0.004083708804055132,-0.00022228386881454254,-0.0002942737637094161
28201.0,0.010296217165887356,-0.059663595889933724,-0.002059402208218728,-0.003913249680722138,-0.0002643306215033403,-0.00031780582734955524
28202.0,0.010171627625823021,-0.05966084300841462,-0.0018390978408502972,-0.0037456721429228626,-0.0003041347400625167,-0.0003387532997433538
28203.0,0.010147237218916416,-0.05977211342788849,-0.001627878664284554,-0.0035814494472535922,-0.000342142963841042,-0.0003574150618032587
28204.0,0.00933194812387228,-0.05990957147040415,-0.0014406588906431398,-0.0034335298032231727,-0.0003755648642910836,-0.0003726063410503207
28205.0,0.010184848681092262,-0.06009064874261557,-0.00124645951802788,-0.0032763085247313308,-0.0004105348457789321,-0.0003872792338525913
28206.0,0.010190051980316639,-0.060287116987859525,-0.0010595182484028855,-0.0031235580485471696,-0.00044392059994949887,-0.0003999807211326558
28207.0,0.010392717085778713,-0.06057804982754049,-0.0008835019798395284,-0.0029741494975249632,-0.00047638285504905664,-0.0004109919945355268
28208.0,0.009176727384328842,-0.060820889789503556,-0.0007362525796541531,-0.0028469678141013733,-0.0005036758141880818,-0.00041909965134802893
28209.0,0.010230607353150845,-0.06108327329998288,-0.0005839039988004663,-0.002710771726291849,-0.0005328020240412112,-0.00042663196240321497
28210.0,0.010099164210259914,-0.06134009319312968,-0.00044018677616430396,-0.0025818204288039406,-0.0005601785528415623,-0.0004325289047701283
28211.0,0.010356847196817398,-0.0617028039641975,-0.0003092675816149522,-0.0024571266597190247,-0.0005869180725123062,-0.00043708785194892163
28212.0,0.009216595441102982,-0.061971037020836665,-0.0002002129287009734,-0.0023512213038630863,-0.0006095644148824852,-0.00043993824613171496
28213.0,0.010091961361467838,-0.062254302387088976,-9.20115282182277e-05,-0.00224097437292002,-0.0006332928494333314,-0.0004419587872722315
28214.0,0.010067887604236603,-0.06251595172350863,9.97050574736743e-06,-0.002136363386782471,-0.0006558547275438648,-0.0004428851489966267
28215.0,0.010275662876665592,-0.0628643930010999,9.974999657682665e-05,-0.0020366224042720825,-0.000677807277488493,-0.0004427826954408569
28216.0,0.009924331679940224,-0.06312275262061307,0.00017927339480233495,-0.001945387288188851,-0.0006980193937352865,-0.00044179274338975556
28217.0,0.01011081226170063,-0.06339753147236774,0.00025102051807633825,-0.0018578733915433382,-0.0007176888393824628,-0.0004399801437513914
28218.0,0.009694871492683887,-0.06364822657560985,0.00031321495126212644,-0.0017787312057157497,-0.0007357006831631523,-0.0004375465320866144
28219.0,0.010758863762021065,-0.06390402951511182,0.0003731039986409848,-0.001696206217280144,-0.0007548378098747035,-0.0004341766950977571
28220.0,0.009763852693140507,-0.0641459770669184,0.0004222262754457206,-0.0016259333464918742,-0.0007713993175174159,-0.00043053376261580485
28221.0,0.009548927657306194,-0.06440457172858605,0.00046025310934400156,-0.0015618758364612298,-0.0007869252374186686,-0.0004265019544565598
28222.0,0.010338976979255676,-0.0645536133492206,0.0004996723476625617,-0.0014954684867614192,-0.0008030734357362969,-0.00042174340815442137
28223.0,0.009464817121624947,-0.06477967540896284,0.0005301696916675623,-0.0014387734984653527,-0.000817227771474647,-0.00041701410076306223
28224.0,0.010412180796265602,-0.06498134656946455,0.0005558998298298735,-0.0013802833410485097,-0.0008322085412655439,-0.00041149387808071916
28225.0,0.00973205454647541,-0.0651210035371467,0.0005794867960299196,-0.0013282100794035374,-0.0008456415340302193,-0.00040608383061443846
28226.0,0.010206645354628563,-0.06532924183908631,0.0005956086729298748,-0.0012774903658847028,-0.0008591981032671342,-0.0004001692143996711
28227.0,0.010476790368556976,-0.06543714314452706,0.0006122628926261553,-0.0012275049147794364,-0.0008725821020283594,-0.00039392914719169037
28228.0,0.010000460781157017,-0.06561574514807034,0.0006225742808633818,-0.00118307136339079,-0.0008848577167872887,-0.00038780623614622473
28229.0,0.009295985102653503,-0.06573429457420338,0.0006294658095691048,-0.001143743030758356,-0.0008958555305567454,-0.0003820187949060235
28230.0,0.010095496661961079,-0.06582569281624849,0.0006356440467469316,-0.0011026301878819956,-0.0009074021845059077,-0.00037566402492669997
28231.0,0.01037758868187666,-0.06593048592517672,0.0006417785458627953,-0.0010623299222969058,-0.0009188448270639675,-0.00036906757246147676
28232.0,0.00990455411374569,-0.0660861343263354,0.0006418808654604613,-0.0010266187616263603,-0.0009293667312660084,-0.0003627110421249377
28233.0,0.010300458408892155,-0.06615205685208754,0.0006414517918424802,-0.000990574324033373,-0.0009399413751219291,-0.0003560993749667985
28234.0,0.009110133163630962,-0.06622376914270814,0.0006412931664678261,-0.0009598296121613053,-0.0009489656391223468,-0.00035025566372506384
28235.0,0.01102997176349163,-0.06631539797299085,0.0006372439239832017,-0.0009242377829887152,-0.0009595525326422491,-0.0003431822182068036
28236.0,0.009201837703585625,-0.0663540584606227,0.0006384641827479516,-0.0008952002129483608,-0.000968057218720833,-0.0003373184030407141
28237.0,0.010117330588400364,-0.06652007053131515,0.0006285676290329229,-0.0008661176499103889,-0.000977114255218038,-0.00033085884983500023
28238.0,0.010129348374903202,-0.0664646730862204,0.0006281195487745863,-0.0008358469094237359,-0.0009858874626276328,-0.00032449186934333885
28239.0,0.010357792489230633,-0.0666126998069468,0.0006203816685412322,-0.0008075554025346576,-0.0009945449914682085,-0.0003179859373987025
28240.0,0.010093293152749538,-0.0666310824561758,0.0006149133643028593,-0.0007801553898568066,-0.0010026958848830775,-0.000311724243351524
28241.0,0.009268393740057945,-0.06668950828168717,0.0006087942443824457,-0.0007558512840613433,-0.0010099266722146988,-0.0003060249841751414
28242.0,0.00992442388087511,-0.06672181793149241,0.0006023570432919519,-0.000730227962796726,-0.0010174280607486274,-0.0002999830520376529
28243.0,0.010249421931803226,-0.06675324288019543,0.0005982303380163026,-0.0007042364191234716,-0.001024912475245732,-0.00029380924054736026
28244.0,0.010116701014339924,-0.06685291900801221,0.0005901055143054209,-0.000680279256551583,-0.0010320370245414136,-0.00028775712307994183
28245.0,0.01033412478864193,-0.06687541393913704,0.0005827002408463572,-0.0006560355094989904,-0.0010390671152697422,-0.00028165889905664386
28246.0,0.010090978816151619,-0.06690841315487242,0.0005763264780536448,-0.0006328173895676468,-0.0010456871556987397,-0.00027577888327009683
28247.0,0.009320077486336231,-0.0669590747563795,0.0005694220066276673,-0.0006120993662599752,-0.0010515850628042111,-0.0002704074758372096
28248.0,0.009963608346879482,-0.06698324765992313,0.0005623372667460325,-0.0005902062431521335,-0.0010576837811589986,-0.0002647339779790773
28249.0,0.010413290932774544,-0.06700693680707112,0.0005576728282333194,-0.0005676556374310205,-0.0010638297704792816,-0.0002588781964181096
28250.0,0.009513037279248238,-0.06710123585765039,0.0005496150323347086,-0.000548576781949783,-0.0010692298997199384,-0.00025357303401350224
28251.0,0.010576567612588406,-0.06711498186603582,0.0005409273535110049,-0.0005273961263425024,-0.0010750319591449264,-0.00024775999346311924
28252.0,0.010002406314015388,-0.06711756354332854,0.0005373415894221399,-0.0005073281294831754,-0.0010803071894890418,-0.00024234941828693712
28253.0,0.010104572400450706,-0.0672303523637551,0.0005269573123355661,-0.0004889654637594568,-0.0010854335233041897,-0.00023691981129284786
28254.0,0.01005059015005827,-0.067201685813638,0.0005211522836718307,-0.0004700046833222905,-0.0010903479147779693,-0.00023162357931998684
28255.0,0.009364132769405842,-0.0672560447415208,0.0005145181593472514,-0.00045315569291338325,-0.0010947491010348418,-0.00022674344014260477
28256.0,0.01005538646131754,-0.06728415177662347,0.0005071443286226148,-0.00043540821880329604,-0.001099305756654232,-0.0002215697612090024
28257.0,0.010117701254785061,-0.0673019762243729,0.0005026357277191952,-0.00041778971668635426,-0.0011037110869359617,-0.00021643862639894024
28258.0,0.009974535554647446,-0.06739376094819664,0.0004936244243585125,-0.0004019571897530576,-0.001107878345319416,-0.00021142506846176903
28259.0,0.01027745846658945,-0.06739222043000878,0.00048644242677592825,-0.0003854419884317826,-0.00111200944364245,-0.0002063518639423303
28260.0,0.010111497715115547,-0.06742393204320542,0.00048001528058439294,-0.00036965960998777865,-0.0011159068394277875,-0.00020143320245545024
28261.0,0.009596927091479301,-0.06747234456666726,0.00047256927730455887,-0.00035540657468932597,-0.0011194544357535049,-0.00019682653080488585
28262.0,0.010284680873155594,-0.06748961402892917,0.0004652047533501515,-0.00034029574744346347,-0.0011231096789544059,-0.00019196630659735068
28263.0,0.01013590395450592,-0.06751438384297667,0.00046023512332739357,-0.0003257888781468167,-0.0011265588839666197,-0.00018725103589821394
28264.0,0.009927664883434772,-0.06760142444911121,0.0004506549188880272,-0.0003130250009728291,-0.0011297932067716114,-0.00018268197582623332
28265.0,0.010094719007611275,-0.06758839407632507,0.0004436053275567819,-0.0002996502938084114,-0.0011329531061987893,-0.00017813274105066084
28266.0,0.009148319251835346,-0.06761992373220381,0.00043746605565339077,-0.0002879728035573894,-0.0011356944027504548,-0.0001740744978923564
28267.0,0.010275606997311115,-0.06765712446278839,0.00042859186277075976,-0.0002753787164343949,-0.0011386534981057243,-0.00016957926862979833
