tick,tick_dt,input_force,output_speed,output_ang_vel,output_angle,output_position
205.0,0.009425930999896082,0.06830736691271587,2.013708766822261e-05,-0.00015263643784033397,3.9508488719872475e-05,0.0011883320527805844
206.0,0.009286397000096258,0.06866694989189183,4.020876665258567e-05,-8.689513509951529e-05,3.809104616140662e-05,0.0011885190537710972
207.0,0.01131626099981986,0.06766840821634036,2.4937362346253905e-05,-0.00013319850476207045,3.71077181330059e-05,0.0011889740666690188
208.0,0.009104512000021714,0.06859912335981382,4.658504701289206e-05,-7.087910018599338e-05,3.5895010748014676e-05,0.0011892011091837493
209.0,0.009936586000094394,0.06773487290459515,5.883083717805116e-05,-2.620314967747306e-05,3.519071447340724e-05,0.0011896640055097114
210.0,0.01112878300000375,0.06699434041385738,3.1313503179263586e-05,-9.087548332829319e-05,3.4899105306730024e-05,0.0011903187211303745
211.0,0.008685760999924241,0.06794292247907399,2.3690726950052263e-05,-0.00010201675523452879,3.4109782577787866e-05,0.0011905907027350599
212.0,0.009647906999816769,0.06809860684966433,6.309517578624665e-05,-4.163043036869757e-07,3.312553441086206e-05,0.001190819268665432
213.0,0.010838679000016782,0.06671283025814387,3.810110301104084e-05,-6.100058478148561e-05,3.312102222214807e-05,0.0011915031370222289
214.0,0.010002454999948895,0.06760206599346352,2.7191008686048684e-05,-7.853845551077123e-05,3.251086661790069e-05,0.0011918842415905451
215.0,0.00958627900013198,0.06780896717178937,3.156867874363774e-05,-5.711372442018579e-05,3.175797507113499e-05,0.0011921449021861047
216.0,0.010818864999919242,0.06745108062666139,2.3569372780587412e-05,-7.023957109576527e-05,3.114006939699041e-05,0.0011924864394596579
217.0,0.019080894000126136,0.06763429342928816,5.958586087324948e-05,8.615355571508013e-06,2.979983558629779e-05,0.0011929361641633337
218.0,0.010156914999924993,0.06683960674607849,9.386777706578726e-05,8.51521624864413e-05,2.9887341020531726e-05,0.0011935413726874206
219.0,0.011614792000045782,0.06588893463714145,0.00011270247296601,0.00015424099700357276,3.087636567616584e-05,0.0011946316273935464
220.0,0.008008311999901707,0.06451521419545049,4.350290572482805e-05,-1.0182954282558748e-05,3.2111575703346355e-05,0.0011955341839602186
221.0,0.010243765000041094,0.06667649608686486,7.542977568700347e-05,7.809158458731463e-05,3.200726391266966e-05,0.0011959798175032827
222.0,0.010825751999846034,0.06531397860650344,7.331571382187422e-05,6.318496433970306e-05,3.285266404068693e-05,0.0011967964015482742
223.0,0.008568393000132346,0.0656159143780233,1.0091559992531731e-05,-6.468585204756343e-05,3.3394057646848855e-05,0.0011974245993973853
224.0,0.01046148299997185,0.06700120218854057,6.355410395002798e-05,6.695791316241897e-05,3.271734770531458e-05,0.0011975301720806904
225.0,0.010620980000112468,0.06521097633537513,5.932742681168916e-05,4.976388348553026e-05,3.34285063618619e-05,0.0011982051789476687
226.0,0.010948177000045689,0.06551040437563856,4.160061113355955e-06,-5.9476119784169174e-05,3.397333016647113e-05,0.0011988547061173604
227.0,0.008121253999888722,0.06664871881023786,6.388889226989405e-06,-5.043963276530178e-05,3.3490309490776085e-05,0.001198888491030317
228.0,0.010176488999832145,0.06652686914711621,7.156144285391227e-05,0.00010660189197532672,3.297701112278442e-05,0.0011989535074912567
229.0,0.011210484999992332,0.06440350120455043,6.975972377286209e-05,9.354107258983695e-05,3.417207003374462e-05,0.0011997557459729484
230.0,0.009246638000149687,0.06462101671024502,1.7856271000872025e-05,-9.702241984957493e-06,3.503701047012857e-05,0.0012004007888856665
231.0,0.010155804000078206,0.06566568555892226,5.7965050624977956e-05,9.298078663837126e-05,3.4938476402168016e-05,0.0012005821336741236
232.0,0.010861714999919059,0.06416639063837676,3.240159599474122e-05,3.266936748931398e-05,3.594840720710229e-05,0.001201211733533968
233.0,0.008502673000066352,0.06490374584139774,1.3842193531982312e-05,-1.113947774655857e-06,3.6226184155982925e-05,0.0012014872337093915
234.0,0.010393040000053588,0.0651928028615641,6.344121309963233e-05,0.00012257260574880338,3.621460685220296e-05,0.0012016310961804578
235.0,0.010555518999808555,0.0634164673867277,5.8747979338704775e-05,0.00010513720874656767,3.75084243210405e-05,0.001202300751110702
236.0,0.011039083000014216,0.06363661952777527,4.244302695646004e-06,-1.8355055071491822e-06,3.866904269478368e-05,0.001202949274930705
237.0,0.008797369999911098,0.06466026035573269,1.0231605905842732e-05,1.6144541061871925e-05,3.8652895073700415e-05,0.0012029866136319101
238.0,0.011212245000024268,0.06436037935984892,6.387338673486373e-05,0.0001493226133244591,3.883391162349907e-05,0.00120310133290407
239.0,0.010247394999851167,0.062431069185568545,6.469425904456558e-05,0.00014360319650291695,4.036407942464485e-05,0.0012037558687279205
240.0,0.008629428999938682,0.06248274118818417,2.6535649698102395e-05,7.586890264889371e-05,4.1603293013031015e-05,0.001204314143243049
241.0,0.011700939000093058,0.06294742327898427,5.7954774259359745e-05,0.00015620018052340908,4.249103041492972e-05,0.0012046246352614945
242.0,0.01730161700015742,0.061671312737929,0.00010745901368916719,0.0002594498372364226,4.519354611370119e-05,0.0012056273465690605
243.0,0.013447438999946826,0.061671312737929,7.834423926646936e-05,0.0002089965034824451,4.868248197348411e-05,0.00120707239510064
244.0,0.0170178460000443,0.06028731913070116,9.122469112437117e-05,0.0002705183429580697,5.223915228429609e-05,0.0012084056452994674
245.0,0.010102712999923824,0.05862668686254233,6.704284000803743e-05,0.0002086558448736319,5.497212146441643e-05,0.0012093272621724036
246.0,0.010237432000167246,0.059271606464177236,9.943495354460953e-05,0.0003071046743602979,5.710822148774768e-05,0.0012100136086880841
247.0,0.009786127000097622,0.057379470773994766,4.706128580473709e-06,9.737768992139139e-05,6.011358683336118e-05,0.0012109866917717205
248.0,0.009398376000035569,0.05972233619996786,1.8125146439620995e-05,0.00013888729705560776,6.102877897725729e-05,0.0012110309217376243
249.0,0.010729533000130687,0.05890010108491432,2.14382877771004e-05,0.00015739417146570976,6.25189748143144e-05,0.0012112253960944804
250.0,0.010722829000087586,0.05831853676501715,3.736741767712703e-05,0.00019670802146352494,6.420668560055166e-05,0.0012114552751883688
251.0,0.009128788999987592,0.05756998796094318,2.682141204462265e-07,0.00012896217399711147,6.600239162309721e-05,0.0012117963944598177
252.0,0.009497095999904559,0.057994984708407554,4.882677873640554e-05,0.0002518269587418196,6.722715776990418e-05,0.0012117989417150682
253.0,0.011129339000035543,0.05605011666866863,1.308352664967979e-05,0.0001785529035960548,7.002982536308986e-05,0.0012123423514879053
254.0,0.008381433999829824,0.05657669086109489,3.2137093379773526e-05,0.0002279978497895778,7.152635474005818e-05,0.0012124520102030046
255.0,0.010925139999926614,0.05566361178283626,6.339227265035532e-05,0.00032007971263822254,7.401726316869156e-05,0.0012128031124473693
256.0,0.010898176999944553,0.05385344945796431,6.924722072741201e-05,0.0003322305492445904,7.75055485311143e-05,0.0012134939726551415
257.0,0.00851513500015244,0.05333983930130808,1.0909074922097157e-07,0.00019882652633648038,8.033453650910677e-05,0.0012140836220880208
258.0,0.010422021000067616,0.05439778329173061,6.066925766538751e-05,0.00035228438879363603,8.240671074195608e-05,0.0012140847590341002
259.0,0.009895717000063087,0.051901003452021074,5.2368270625730326e-05,0.00033547999824057323,8.58928173569981e-05,0.0012146851248385608
260.0,0.011023415999943609,0.05170833102792809,1.83191801625757e-05,0.0002845319807607056,8.959095293726428e-05,0.001215262402070866
261.0,0.009249582999927952,0.05154528290237659,2.5008920232481384e-05,0.0003079429260885872,9.222275510944433e-05,0.0012154318468482702
262.0,0.009811792999926183,0.05080727571088699,4.621296199365474e-05,0.00037781360502668295,9.524422735601712e-05,0.001215677229196743
263.0,0.010461947000067084,0.049207412112740795,1.7401007621319298e-05,0.0003238300344959455,9.919689326771056e-05,0.0012161607067558368
264.0,0.009030995000102848,0.04928656369597597,1.4325029341654897e-05,0.0003322737804298441,0.00010212140069012658,0.0012163178551686618
265.0,0.010439223999810565,0.048592874463650404,4.229103507191689e-05,0.0004180571157442877,0.0001055900811132976,0.0012164673973587632
266.0,0.010561481999957323,0.04671854484215117,3.8597812684561394e-05,0.00041944282163892694,0.00011000538381618496,0.0012169140533644348
267.0,0.008704280000074505,0.04604690907486602,2.634595457502849e-06,0.0003602769464651138,0.00011365633157975149,0.0012172500195334315
268.0,0.010444908999943436,0.04604432544548572,4.8173539909308614e-05,0.00048574261898106936,0.0001174193915003571,0.001217277537643237
269.0,0.010556981000036103,0.043615278508109936,4.6007533827914444e-05,0.0004914871794401978,0.00012254736709984803,0.001217786104788764
270.0,0.01079151399994771,0.042791795987469905,2.8658554826381504e-06,0.00042358515154467674,0.00012785125787757173,0.001218282595734171
271.0,0.009044105000157288,0.04259547857103825,4.98525402787149e-06,0.0004471968174791508,0.00013168220646464932,0.0012183085148320713
272.0,0.00937074700004814,0.041535668513428436,4.172498275339484e-05,0.0005537611650704218,0.00013587277470047314,0.0012183552303862975
273.0,0.010855790000050547,0.039285779389445066,9.324176470555214e-06,0.0005015670272188322,0.00014188428961866098,0.001218808188036824
274.0,0.00906567900005939,0.03893726843562016,3.082387323253207e-05,0.0005678603349274037,0.00014643133528444095,0.0012188927180276459
275.0,0.011103859000058947,0.03726173219107341,4.1380414446163376e-05,0.0006263813849888532,0.0001527367763752011,0.0012192349819698555
276.0,0.011334168000075806,0.035221179392123166,4.8317383821772195e-05,0.0006609645717235559,0.00015983628822478492,0.0012197039945391012
277.0,0.008010109000224475,0.033656151881154076,3.844041067448639e-06,0.0005893368463484468,0.0001651306864895773,0.0012200910220501193
278.0,0.009608465000155775,0.0335143586237778,5.4692238008182164e-05,0.000733319386956698,0.00017079330895101853,0.001220127957384175
279.0,0.010845901000038793,0.0305166637125457,4.528910361916532e-05,0.0007336411065284194,0.00017874681842336,0.0012207211439830823
280.0,0.009170009999934337,0.029258002230079374,2.1958047609587688e-05,0.0007122216427599186,0.00018547431470658851,0.001221136445516158
281.0,0.010481759999947826,0.028259559716061183,3.487467549827771e-05,0.0007794255407110404,0.00019293965103276656,0.0012213666045012691
282.0,0.010582702999954563,0.02590907932230579,2.8946307307595783e-05,0.0007937303215871281,0.0002011880800406905,0.0012217356728342873
283.0,0.010305004999963785,0.024323410954534014,2.331573559925222e-06,0.0007728825997741379,0.0002093674749732687,0.0012220339646758225
284.0,0.00917180700002973,0.023010613704075755,4.197496461857451e-06,0.0008097999891540937,0.00021645620501207832,0.0012220553494185205
285.0,0.009630538000010347,0.0211697660537123,2.660131579250995e-05,0.0008961554708398358,0.0002242550145800348,0.0012220957735677013
286.0,0.011275632999968366,0.01855783660881422,9.755524109791347e-06,0.0008977147082369649,0.00023435973478013863,0.001222395720241894
287.0,0.00907904900009271,0.016721812445621684,2.4616999959444484e-05,0.0009642745731199455,0.00024251013060432597,0.0012224842911233082
288.0,0.009993585000074745,0.014371160529613299,2.870028365877372e-05,0.0010193702560401957,0.00025214669051421094,0.0012227303032048497
289.0,0.010899252000172055,0.011794941999741109,1.7688727127897475e-05,0.001036612779128314,0.00026325706381627294,0.0012230431148289231
290.0,0.008524875999910364,0.009597530146094001,1.3649581644099847e-05,0.001065531165333801,0.00027209405921826426,0.0012231939090342847
291.0,0.010676164000187782,0.0075746584697902845,2.3724202414334085e-05,0.0011391594810646285,0.0002834698446866791,0.0012233396342064512
292.0,0.010638276000008773,0.004466761216788649,2.1623009651215597e-05,0.0011818635050017683,0.0002955885376542714,0.001223592018819615
293.0,0.008929756000043199,0.0017316239754015597,5.3280159801732466e-08,0.0011805809229368605,0.00030614229037929306,0.001223785107019787
294.0,0.010344596999857458,-0.00025261669629031425,-4.560647309487374e-06,0.0012234451950171965,0.00031835492425279465,0.001223785658181568
295.0,0.009759830999882979,-0.0031090473540695135,-1.0510772553016288e-05,0.001261847152927769,0.00033029554259378136,0.0012237411470345774
296.0,0.010679478999918501,-0.00585496806082457,-3.3201762781723624e-06,0.0013376611619717448,0.0003437714127645804,0.0012236288974598246
297.0,0.009023272999911569,-0.009394404999424587,-1.1884787677970319e-05,0.0013688805040803311,0.0003558414946104304,0.0012235989386028589
298.0,0.010258857999815518,-0.01204148850789534,-2.124043525313967e-05,0.0014129516451690206,0.0003698846453205064,0.0012234770142537125
299.0,0.010898048999933962,-0.015328701638422426,-2.5234385347388916e-05,0.0014669056734132472,0.0003852830615840957,0.0012232455349495438
300.0,0.009305100000119637,-0.018874835746050735,-1.5623457788743368e-05,0.0015486564713319893,0.0003989327655659488,0.0012230107264704449
301.0,0.010099306000029173,-0.02252619501030191,-2.7763304943565684e-05,0.00159429888492263,0.00041457312115885595,0.001222852940389458
302.0,0.010916417999851546,-0.02615118373040888,-2.491746977745042e-05,0.001670530756069809,0.0004319771542033686,0.0012225498645476367
303.0,0.008225475000017468,-0.03033667998206329,-2.1059025470487576e-05,0.0017385033783845786,0.0004457180631741811,0.0012223449065229186
304.0,0.010413744000061342,-0.033806425838843863,-4.710787295641076e-05,0.0017665636798103678,0.0004638223922999199,0.001222125603222778
305.0,0.010115694999967673,-0.037721644351896434,-5.55123287011878e-05,0.0018155379749311546,0.0004816924116829021,0.0012216490743478538
306.0,0.010562498999888703,-0.04159032843393733,-3.036917546503006e-06,0.0020225690782113706,0.0005008690297273724,0.001221062725431466
307.0,0.009194028999900183,-0.04799308501451097,-1.5423316402527813e-05,0.0020700125232428566,0.0005194645884867491,0.0012210348039234731
308.0,0.010244025000019974,-0.05202196891747705,-3.472944698314035e-05,0.0021225279914330038,0.0005406698485252034,0.0012208768070846624
309.0,0.010752459000059389,-0.056765332476453226,-4.231933876869746e-05,0.002194490345758717,0.0005634922437295651,0.0012205033801298815
310.0,0.009204694999880303,-0.0618515233404964,-1.9063164669039438e-05,0.002334931394079029,0.000583691858042456,0.001220113843523919
311.0,0.009625259999893387,-0.06749389359651761,-4.1670082017731845e-05,0.00238619781719698,0.0006061661797923802,0.0012199303556075587
312.0,0.011192635000043083,-0.07247255847737175,-0.00011077810888643759,0.002407021680227178,0.0006328740209981655,0.0012194639575891124
313.0,0.009179029000051742,-0.07877245770975602,-0.00027345168310895896,0.002237382564251825,0.000654968142804724,0.001218447122115073
314.0,0.010013882000066587,-0.08242992419660751,-0.0005227081657272351,0.0019317842911404023,0.0006773730277921481,0.0012157088092277003
315.0,0.011172505000104138,-0.08542182929748651,-0.00086667837748967,0.0014958072020401331,0.0006989558974440369,0.0012098688496325176
316.0,0.008710742000175742,-0.0881494774882165,-0.001181573938855335,0.0010776443295338332,0.0007119854880630132,0.001202319437889074
317.0,0.010302541999863024,-0.0894239644478513,-0.0015796012666094519,0.0005401175646341721,0.0007230879640289497,0.0011901462227580733
318.0,0.010628219999944122,-0.09028996317723223,-0.0020085415508475394,-3.580355652537684e-05,0.0007288284523317158,0.0011733578729843576
319.0,0.009182510000073307,-0.090793299965865,-0.002388155406814745,-0.000553824308783864,0.0007284996858158833,0.0011549144201081375
320.0,0.010483982000096148,-0.09056218887551148,-0.002817005348825497,-0.0011382110644748268,0.0007226934017313776,0.0011298770418096593
321.0,0.009824737999906574,-0.0899219333078134,-0.003206928743539117,-0.0016640491349159917,0.0007115107762343177,0.0011022007023131133
322.0,0.010667498000202613,-0.08908150122575263,-0.003613046851272496,-0.0022141313291373856,0.0006937595354153624,0.0010679907963546174
323.0,0.009081122999987201,-0.08772205968074456,-0.003935001580790417,-0.0026437129086367777,0.0006736527364773407,0.0010351802734934953
324.0,0.010598907000030522,-0.08644414341871871,-0.004284858067553496,-0.0031105660973699363,0.0006456322692239192,0.0009934735576937247
325.0,0.010968824999963545,-0.08467024035794328,-0.004609825245369413,-0.003533776049651783,0.0006115130140510489,0.0009464736994010484
326.0,0.008304750999968746,-0.0828397431741569,-0.004826445585981425,-0.0038133436960482944,0.0005821658838690377,0.0009081902485848857
327.0,0.010019566999972085,-0.08130961311634934,-0.005058735921046403,-0.004110105539712351,0.0005439578312125607,0.0008598313536644252
328.0,0.01090708500009896,-0.07937730534036301,-0.005271808525149245,-0.004368078369346116,0.0004991285607315405,0.0008046552909805183
329.0,0.009331451999969431,-0.07747885761686665,-0.0054201437514181895,-0.004544591248399256,0.00045836804709588244,0.0007554616627750585
330.0,0.009485430000040651,-0.07573321021173096,-0.005539559567893753,-0.004679127903964407,0.00041526064493039395,0.0007040492686308235
331.0,0.010449243000039132,-0.07400483146973816,-0.005637255854283518,-0.0047766803015194806,0.0003663673004336061,0.00064616506459271
